Frequency_Hz,Amplitude
899.3849938,0.468324802
899.5489955,0.768356921
899.7129971,0.368733866
899.8769988,0.157183622
900.0410004,0.313495064
900.2050021,0.52160989
900.3690037,0.181402518
900.5330053,0.239266776
900.697007,0.405393285
900.8610086,0.177522716
901.0250103,0.392045163
901.1890119,0.414884787
901.3530135,0.092600548
901.5170152,0.697564051
901.6810168,0.12333342
901.8450185,0.199288997
902.0090201,0.361652899
902.1730217,0.48937166
902.3370234,0.437073093
902.501025,0.731963747
902.6650267,1.118872694
902.8290283,0.150609166
902.9930299,1.16755363
903.1570316,1.09344803
903.3210332,0.73037825
903.4850349,1.161383124
903.6490365,1.040963653
903.8130381,0.822860764
903.9770398,1.084671455
904.1410414,0.486098066
904.3050431,0.713779269
904.4690447,0.775321123
904.6330463,0.343795253
904.797048,0.354854897
904.9610496,0.333026588
905.1250513,0.412571837
905.2890529,0.400997276
905.4530545,0.59543771
905.6170562,0.620140846
905.7810578,0.773997153
905.9450595,0.897866608
906.1090611,0.287673051
906.2730627,0.923507881
906.4370644,1.071641567
906.601066,0.410640494
906.7650677,0.43486245
906.9290693,0.629888877
907.0930709,0.13351667
907.2570726,0.528508614
907.4210742,0.169927063
907.5850759,0.124626127
907.7490775,0.274435634
907.9130791,0.621560559
908.0770808,0.529781161
908.2410824,0.439835387
908.4050841,0.929346207
908.5690857,0.45692639
908.7330873,0.886843859
908.897089,0.694749554
909.0610906,0.736701866
909.2250923,0.856997928
909.3890939,0.613004943
909.5530955,0.339317895
909.7170972,1.022347318
909.8810988,0.529547499
910.0451005,0.613202537
910.2091021,0.877063179
910.3731037,0.730057054
910.5371054,0.654423552
910.701107,0.931499817
910.8651087,0.989344841
911.0291103,1.18173358
911.1931119,0.93216652
911.3571136,0.888835836
911.5211152,0.92051308
911.6851169,0.899291407
911.8491185,0.815411551
912.0131201,0.802400965
912.1771218,0.684371101
912.3411234,0.541727644
912.5051251,0.81391186
912.6691267,0.718695419
912.8331283,0.220181496
912.99713,0.812110319
913.1611316,0.876444829
913.3251333,0.532223581
913.4891349,0.972333442
913.6531365,0.542928194
913.8171382,0.819241063
913.9811398,0.876242026
914.1451415,0.432736094
914.3091431,0.556371603
914.4731447,0.569462175
914.6371464,0.33661535
914.801148,0.44652514
914.9651497,0.286584428
915.1291513,0.422169558
915.2931529,0.510433828
915.4571546,0.863935518
915.6211562,0.356491235
915.7851579,0.726823559
915.9491595,1.132044355
916.1131611,0.448310843
916.2771628,0.698746787
916.4411644,1.198083453
916.6051661,0.528656768
916.7691677,0.666207356
916.9331693,0.469644544
917.097171,0.419784449
917.2611726,0.415289863
917.4251743,0.224258442
917.5891759,0.215094644
917.7531775,0.233958598
917.9171792,0.603825342
918.0811808,0.103906054
918.2451825,0.638043711
918.4091841,0.720019281
918.5731857,0.469776098
918.7371874,0.644270179
918.901189,0.582310499
919.0651907,0.26085827
919.2291923,0.999460776
919.3931939,0.552773252
919.5571956,0.259333381
919.7211972,0.549548639
919.8851989,0.789472488
920.0492005,0.624764264
920.2132021,0.700528626
920.3772038,0.853882384
920.5412054,0.861811197
920.7052071,1.165029994
920.8692087,1.082983192
921.0332103,1.024164825
921.197212,1.194512171
921.3612136,0.939194818
921.5252153,0.970035141
921.6892169,1.105214963
921.8532185,0.443432082
922.0172202,0.631574875
922.1812218,0.63469897
922.3452235,0.07094752
922.5092251,0.355316138
922.6732267,0.746875704
922.8372284,0.656957967
923.00123,0.751267533
923.1652317,0.855148602
923.3292333,1.114419453
923.4932349,1.011364593
923.6572366,1.293306353
923.8212382,1.303339022
923.9852399,1.399314254
924.1492415,1.057027359
924.3132431,1.199667337
924.4772448,0.969406319
924.6412464,1.013006677
924.8052481,0.871492526
924.9692497,0.653192338
925.1332513,0.594600947
925.297253,0.457621456
925.4612546,0.168240103
925.6252563,0.804089951
925.7892579,0.44184178
925.9532595,0.530791393
926.1172612,1.116025869
926.2812628,0.51753137
926.4452645,0.837043295
926.6092661,1.036487659
926.7732677,0.937916454
926.9372694,0.69728203
927.101271,0.779187697
927.2652727,0.76621246
927.4292743,0.913715397
927.5932759,0.379940581
927.7572776,0.706827096
927.9212792,0.692753965
928.0852809,0.31368092
928.2492825,0.553067645
928.4132841,0.831722238
928.5772858,0.352261133
928.7412874,0.94766153
928.9052891,0.602771332
929.0692907,0.511927741
929.2332923,0.93046554
929.397294,0.644329461
929.5612956,0.391420434
929.7252973,0.59524179
929.8892989,0.447382144
930.0533005,0.54641514
930.2173022,0.363702105
930.3813038,0.42848387
930.5453055,0.427181632
930.7093071,0.65352963
930.8733087,0.466523508
931.0373104,0.482039814
931.201312,1.010420102
931.3653137,0.540812791
931.5293153,0.75335349
931.6933169,0.876140836
931.8573186,0.381569215
932.0213202,0.869177931
932.1853219,0.56377259
932.3493235,0.510064764
932.5133251,0.675296217
932.6773268,0.387277798
932.8413284,0.211071697
933.0053301,0.362554225
933.1693317,0.500461852
933.3333333,0.436983248
933.497335,0.823737831
933.6613366,0.832730644
933.8253383,0.450056168
933.9893399,1.037065652
934.1533415,1.169212936
934.3173432,0.532691788
934.4813448,1.202088675
934.6453465,0.845147341
934.8093481,0.621366945
934.9733497,1.040472118
935.1373514,0.472367121
935.301353,0.446246957
935.4653547,0.766836787
935.6293563,0.411020036
935.7933579,0.439847937
935.9573596,0.492723702
936.1213612,0.644869173
936.2853629,0.52596573
936.4493645,0.513432633
936.6133661,0.98481753
936.7773678,0.919973554
936.9413694,0.844267917
937.1053711,0.659403426
937.2693727,1.058735854
937.4333743,0.953044518
937.597376,0.683383485
937.7613776,0.811928732
937.9253793,0.696253534
938.0893809,0.557112293
938.2533825,0.670992258
938.4173842,0.319719366
938.5813858,0.296120738
938.7453875,0.50575186
938.9093891,0.203276462
939.0733907,0.255552472
939.2373924,0.516368344
939.401394,0.231171968
939.5653957,0.544566539
939.7293973,0.461663094
939.8933989,0.59026803
940.0574006,0.737442857
940.2214022,0.285619172
940.3854039,0.621756112
940.5494055,0.810593357
940.7134071,0.282240139
940.8774088,0.973553387
941.0414104,0.615713283
941.2054121,0.345264732
941.3694137,0.741035985
941.5334153,0.371139333
941.697417,0.639620973
941.8614186,0.537678046
942.0254203,0.571220898
942.1894219,0.437942623
942.3534235,0.565161934
942.5174252,0.406005451
942.6814268,0.284642193
942.8454285,0.235928198
943.0094301,0.203425749
943.1734317,0.116948277
943.3374334,0.402728822
943.501435,0.159948857
943.6654367,0.43390985
943.8294383,0.47231512
943.9934399,0.605280414
944.1574416,0.694948623
944.3214432,0.343426411
944.4854449,0.53712142
944.6494465,0.411215896
944.8134481,0.501312166
944.9774498,0.857268304
945.1414514,0.502269224
945.3054531,0.692276996
945.4694547,0.416077421
945.6334563,0.44948833
945.797458,0.592042896
945.9614596,0.632615058
946.1254613,0.44685733
946.2894629,0.453179411
946.4534645,0.783858247
946.6174662,0.654084715
946.7814678,0.496641812
946.9454695,0.88252803
947.1094711,0.426325919
947.2734727,0.453843313
947.4374744,0.886279243
947.601476,0.251935049
947.7654777,0.589938483
947.9294793,0.441084181
948.0934809,0.442982288
948.2574826,0.588086772
948.4214842,0.337669472
948.5854859,0.297766667
948.7494875,0.341342009
948.9134891,0.323464157
949.0774908,0.433942716
949.2414924,0.451747198
949.4054941,0.369749349
949.5694957,0.234843674
949.7334973,0.593654924
949.897499,0.601317072
950.0615006,0.15194852
950.2255023,0.811934146
950.3895039,0.36848759
950.5535055,0.179059537
950.7175072,0.590355257
950.8815088,0.449377957
951.0455105,0.189941459
951.2095121,0.338068879
951.3735137,0.452944658
951.5375154,0.534026467
951.701517,0.363848205
951.8655187,0.669761289
952.0295203,0.51847041
952.1935219,0.758526186
952.3575236,0.487319872
952.5215252,0.974870988
952.6855269,0.655559639
952.8495285,0.550282473
953.0135301,0.608586775
953.1775318,0.633177098
953.3415334,0.565238729
953.5055351,0.590288297
953.6695367,0.074406012
953.8335383,0.116516861
953.99754,0.210021153
954.1615416,0.20964434
954.3255433,0.454730545
954.4895449,0.346608153
954.6535465,0.466246784
954.8175482,0.522297763
954.9815498,0.68263541
955.1455515,0.653951599
955.3095531,0.689306892
955.4735547,0.64048411
955.6375564,0.539484279
955.801558,0.896630752
955.9655597,0.368743361
956.1295613,0.581793903
956.2935629,0.57119553
956.4575646,0.29338387
956.6215662,0.649824763
956.7855679,0.392088951
956.9495695,0.352243506
957.1135711,0.582584953
957.2775728,0.308303109
957.4415744,0.383284516
957.6055761,0.90684408
957.7695777,0.48405099
957.9335793,0.546819699
958.097581,0.605111297
958.2615826,0.754254222
958.4255843,0.504497126
958.5895859,0.452926734
958.7535875,0.554994069
958.9175892,0.515042624
959.0815908,0.22682417
959.2455925,0.473757543
959.4095941,0.40589318
959.5735957,0.293334876
959.7375974,0.648771549
959.901599,0.442859453
960.0656007,0.457263897
960.2296023,0.774777573
960.3936039,0.560748769
960.5576056,0.467079489
960.7216072,0.785963781
960.8856089,0.681140028
961.0496105,0.541803124
961.2136121,0.360125378
961.3776138,0.560599608
961.5416154,0.661738545
961.7056171,0.52877057
961.8696187,0.217176983
962.0336203,0.706561621
962.197622,0.709107984
962.3616236,0.459650184
962.5256253,0.604593442
962.6896269,1.040842832
962.8536285,0.506544714
963.0176302,0.925743043
963.1816318,0.816062003
963.3456335,0.735134298
963.5096351,0.851000611
963.6736367,0.819888105
963.8376384,0.374005834
964.00164,0.91856869
964.1656417,0.289912627
964.3296433,0.329515447
964.4936449,0.215916975
964.6576466,0.157207886
964.8216482,0.234506556
964.9856499,0.326847968
965.1496515,0.53659997
965.3136531,0.506204817
965.4776548,0.834751976
965.6416564,0.408398539
965.8056581,0.615154843
965.9696597,0.773853358
966.1336613,0.641848908
966.297663,0.50646578
966.4616646,0.953652845
966.6256663,0.357182184
966.7896679,0.5367622
966.9536695,0.642129099
967.1176712,0.530348286
967.2816728,0.446421683
967.4456745,0.438993804
967.6096761,0.365977946
967.7736777,0.80301852
967.9376794,0.350137639
968.101681,0.724855811
968.2656827,0.747611609
968.4296843,0.669338494
968.5936859,0.545266366
968.7576876,0.645705388
968.9216892,0.630619049
969.0856909,0.541059896
969.2496925,0.400745004
969.4136941,0.330034985
969.5776958,0.14723414
969.7416974,0.545477727
969.9056991,0.333315922
970.0697007,0.193805401
970.2337023,0.676827823
970.397704,0.568763466
970.5617056,0.744117643
970.7257073,0.689127085
970.8897089,0.972549479
971.0537105,0.980249287
971.2177122,0.908925263
971.3817138,0.786326399
971.5457155,1.15391214
971.7097171,0.861582913
971.8737187,0.67169722
972.0377204,0.736046394
972.201722,1.12028223
972.3657237,0.416294405
972.5297253,0.648190551
972.6937269,0.854601211
972.8577286,0.786676107
973.0217302,0.806352226
973.1857319,0.866557555
973.3497335,0.736526401
973.5137351,1.331478883
973.6777368,0.94887804
973.8417384,1.099534163
974.0057401,1.035930831
974.1697417,0.983604289
974.3337433,1.152905342
974.497745,0.967018683
974.6617466,0.788454272
974.8257483,1.325353807
974.9897499,0.710865634
975.1537515,0.669272287
975.3177532,0.808950062
975.4817548,0.992167775
975.6457565,0.473742081
975.8097581,0.657751349
975.9737597,1.000688021
976.1377614,0.716969186
976.301763,0.631513376
976.4657647,0.717155505
976.6297663,0.660187684
976.7937679,0.893819166
976.9577696,0.657832307
977.1217712,0.691152527
977.2857729,0.57969463
977.4497745,0.774681836
977.6137761,0.616080249
977.7777778,0.446114772
977.9417794,0.372168909
978.1057811,0.522760738
978.2697827,0.118327865
978.4337843,0.490633681
978.597786,0.281365107
978.7617876,0.080165003
978.9257893,0.393989928
979.0897909,0.2464595
979.2537925,0.375241034
979.4177942,0.146863444
979.5817958,0.105833479
979.7457975,0.112867569
979.9097991,0.305914526
980.0738007,0.141809889
980.2378024,0.19766912
980.401804,0.425366496
980.5658057,0.093953247
980.7298073,0.595828741
980.8938089,0.412634403
981.0578106,0.516198083
981.2218122,0.487320158
981.3858139,0.344069105
981.5498155,0.226910961
981.7138171,0.983647306
981.8778188,0.110104223
982.0418204,0.394017024
982.2058221,0.537675323
982.3698237,0.220057306
982.5338253,0.205604225
982.697827,0.234904168
982.8618286,0.042898792
983.0258303,0.453733214
983.1898319,0.350034743
983.3538335,0.167734908
983.5178352,0.292174482
983.6818368,0.241273846
983.8458385,0.186412271
984.0098401,0.350008126
984.1738417,0.570848487
984.3378434,0.548459554
984.501845,0.433626979
984.6658467,0.348851489
984.8298483,0.266688727
984.9938499,0.715964191
985.1578516,0.177571255
985.3218532,0.281080491
985.4858549,0.477266264
985.6498565,0.327077222
985.8138581,0.17325966
985.9778598,0.146131532
986.1418614,0.163012878
986.3058631,0.367365512
986.4698647,0.072989047
986.6338663,0.152892597
986.797868,0.52081231
986.9618696,0.043119455
987.1258713,0.279558116
987.2898729,0.293569857
987.4538745,0.435696656
987.6178762,0.459020804
987.7818778,0.464801468
987.9458795,0.355362716
988.1098811,0.526346261
988.2738827,0.550797322
988.4378844,0.403542835
988.601886,0.087094991
988.7658877,0.644227406
988.9298893,0.417654504
989.0938909,0.288463783
989.2578926,0.156822573
989.4218942,0.572318565
989.5858959,0.313655118
989.7498975,0.339072462
989.9138991,0.237210015
990.0779008,0.427587268
990.2419024,0.053775641
990.4059041,0.05178507
990.5699057,0.106311858
990.7339073,0.130982583
990.897909,0.139573555
991.0619106,0.273977648
991.2259123,0.795185733
991.3899139,0.211088458
991.5539155,0.432290366
991.7179172,0.655482365
991.8819188,0.447359297
992.0459205,0.516043826
992.2099221,0.549400228
992.3739237,0.379376066
992.5379254,0.537128357
992.701927,0.645005797
992.8659287,0.429265657
993.0299303,0.216612049
993.1939319,0.073247117
993.3579336,0.381420096
993.5219352,0.243752353
993.6859369,0.425651118
993.8499385,0.328338695
994.0139401,0.294347139
994.1779418,0.31298435
994.3419434,0.271702227
994.5059451,0.659393941
994.6699467,0.244224344
994.8339483,0.46094405
994.99795,0.625636679
995.1619516,0.56992374
995.3259533,0.237666809
995.4899549,0.37229018
995.6539565,0.434858391
995.8179582,0.532001897
995.9819598,0.168361644
996.1459615,0.257592465
996.3099631,0.795992074
996.4739647,0.317201908
996.6379664,0.370459946
996.801968,0.732798701
996.9659697,0.577013688
997.1299713,0.791742318
997.2939729,0.667595294
997.4579746,0.404113509
997.6219762,0.808156478
997.7859779,0.470801999
997.9499795,0.292432809
998.1139811,0.604097905
998.2779828,0.186942647
998.4419844,0.162393555
998.6059861,0.46951116
998.7699877,0.348767259
998.9339893,0.201423614
999.097991,0.65050489
999.2619926,0.591518699
999.4259943,0.532512659
999.5899959,1.092270545
999.7539975,0.74806543
999.9179992,0.577681898
1000.082001,0.97032679
1000.246002,0.935971444
1000.410004,0.696189194
1000.574006,0.981696234
1000.738007,0.412765642
1000.902009,0.988480219
1001.066011,0.585223988
1001.230012,0.507613473
1001.394014,0.54466291
1001.558016,0.551962643
1001.722017,0.448471015
1001.886019,0.662669992
1002.050021,0.757494125
1002.214022,0.401468878
1002.378024,0.707391669
1002.542025,0.753293426
1002.706027,0.535459164
1002.870029,0.349721117
1003.03403,0.788689122
1003.198032,0.506250497
1003.362034,0.601958699
1003.526035,0.164656666
1003.690037,0.268909356
1003.854039,0.131103427
1004.01804,0.453509602
1004.182042,0.14610109
1004.346043,0.309637304
1004.510045,0.833874384
1004.674047,0.513364516
1004.838048,0.632750248
1005.00205,0.701910896
1005.166052,0.764416096
1005.330053,0.89104358
1005.494055,0.600705331
1005.658057,0.625426981
1005.822058,1.069315119
1005.98606,0.377080976
1006.150062,0.472706283
1006.314063,0.897702252
1006.478065,0.652130349
1006.642066,0.551876124
1006.806068,0.605554636
1006.97007,0.73338026
1007.134071,0.968511868
1007.298073,0.759409689
1007.462075,0.99647739
1007.626076,0.853059374
1007.790078,1.139713338
1007.95408,1.267358648
1008.118081,0.992743218
1008.282083,1.111615401
1008.446084,1.327193703
1008.610086,0.93589817
1008.774088,1.07090951
1008.938089,1.355478891
1009.102091,0.892108644
1009.266093,0.998010314
1009.430094,1.095290694
1009.594096,0.637597287
1009.758098,0.584346894
1009.922099,0.71357022
1010.086101,0.434097843
1010.250103,0.520968484
1010.414104,0.029365575
1010.578106,0.492926759
1010.742107,0.101992836
1010.906109,0.097685804
1011.070111,0.270632537
1011.234112,0.136541192
1011.398114,0.451535744
1011.562116,0.074095528
1011.726117,0.432098913
1011.890119,0.366386376
1012.054121,0.410137186
1012.218122,0.499733959
1012.382124,0.146448069
1012.546125,0.501088394
1012.710127,0.529129906
1012.874129,0.466183253
1013.03813,0.307941139
1013.202132,0.449578724
1013.366134,0.284869948
1013.530135,0.469338524
1013.694137,0.469893805
1013.858139,0.333466809
1014.02214,0.292042451
1014.186142,0.540169449
1014.350144,0.353649608
1014.514145,0.133009166
1014.678147,0.281141185
1014.842148,0.207440827
1015.00615,0.207426815
1015.170152,0.364885378
1015.334153,0.630523361
1015.498155,0.461055385
1015.662157,0.772103028
1015.826158,0.906931742
1015.99016,0.353540579
1016.154162,1.166672116
1016.318163,1.112217969
1016.482165,0.894243925
1016.646166,0.92908569
1016.810168,1.306746167
1016.97417,0.804393956
1017.138171,1.123641994
1017.302173,0.932452497
1017.466175,0.865152501
1017.630176,0.789374475
1017.794178,0.706289966
1017.95818,0.479418446
1018.122181,0.405900796
1018.286183,0.521433628
1018.450185,0.112833765
1018.614186,0.905601339
1018.778188,0.239348119
1018.942189,0.546842564
1019.106191,0.72731335
1019.270193,0.486889074
1019.434194,0.744966271
1019.598196,0.921249958
1019.762198,0.499000925
1019.926199,0.359088878
1020.090201,0.862078462
1020.254203,0.532831909
1020.418204,0.593346164
1020.582206,0.803735671
1020.746207,0.758101504
1020.910209,0.513379507
1021.074211,1.089162602
1021.238212,0.873633372
1021.402214,0.819246202
1021.566216,1.014593781
1021.730217,1.089652279
1021.894219,1.215959665
1022.058221,0.793594713
1022.222222,1.18278516
1022.386224,1.021485305
1022.550226,0.87268897
1022.714227,0.764174836
1022.878229,0.88814171
1023.04223,0.267633068
1023.206232,0.312287026
1023.370234,0.463050175
1023.534235,0.350515204
1023.698237,0.55583917
1023.862239,0.302541528
1024.02624,0.361149016
1024.190242,0.643602333
1024.354244,0.700412334
1024.518245,0.687001605
1024.682247,0.90824525
1024.846248,0.602704029
1025.01025,0.974741881
1025.174252,0.986319112
1025.338253,0.703036673
1025.502255,1.244453724
1025.666257,0.85209421
1025.830258,0.968914571
1025.99426,1.072701688
1026.158262,1.002210503
1026.322263,0.550222156
1026.486265,0.948104738
1026.650267,0.688726472
1026.814268,0.877533654
1026.97827,0.205318279
1027.142271,0.463498262
1027.306273,0.569942854
1027.470275,0.238080202
1027.634276,0.199193907
1027.798278,0.555014815
1027.96228,0.518265444
1028.126281,0.945122531
1028.290283,0.639212605
1028.454285,0.895893834
1028.618286,0.964011299
1028.782288,1.222497244
1028.946289,0.978672646
1029.110291,1.06825165
1029.274293,1.193085472
1029.438294,1.155992895
1029.602296,0.580225985
1029.766298,0.855515124
1029.930299,0.801590387
1030.094301,0.468156262
1030.258303,0.194642527
1030.422304,0.485336157
1030.586306,0.581142234
1030.750308,0.104352963
1030.914309,0.38636861
1031.078311,0.690716161
1031.242312,0.612745189
1031.406314,0.769883328
1031.570316,0.833372706
1031.734317,0.639738743
1031.898319,1.103079985
1032.062321,0.91574559
1032.226322,0.504529084
1032.390324,0.804074135
1032.554326,0.645094889
1032.718327,0.391574354
1032.882329,0.270562888
1033.04633,0.423747195
1033.210332,0.237446346
1033.374334,0.606908349
1033.538335,0.810633665
1033.702337,0.469021291
1033.866339,1.010135854
1034.03034,1.003450876
1034.194342,0.851947385
1034.358344,1.081521399
1034.522345,0.944239884
1034.686347,0.869035167
1034.850349,0.940663263
1035.01435,0.845506749
1035.178352,0.747116607
1035.342353,0.618537017
1035.506355,0.845765427
1035.670357,0.797613749
1035.834358,0.656861629
1035.99836,1.087933482
1036.162362,1.067676124
1036.326363,1.463742819
1036.490365,1.166598207
1036.654367,1.68604765
1036.818368,1.681685299
1036.98237,1.402796211
1037.146371,1.679135824
1037.310373,1.849834526
1037.474375,1.339500799
1037.638376,1.593111122
1037.802378,1.266655247
1037.96638,1.103576124
1038.130381,1.14270449
1038.294383,0.917909716
1038.458385,0.535898442
1038.622386,0.86260819
1038.786388,0.507447312
1038.95039,0.750951597
1039.114391,0.436286739
1039.278393,0.914664779
1039.442394,1.149729362
1039.606396,1.043884537
1039.770398,0.973566446
1039.934399,1.628307212
1040.098401,1.16992288
1040.262403,1.4255567
1040.426404,1.456683728
1040.590406,1.504189043
1040.754408,1.115931513
1040.918409,1.378847006
1041.082411,1.232826976
1041.246412,1.188188572
1041.410414,0.930907512
1041.574416,1.125161013
1041.738417,1.22000516
1041.902419,0.659073387
1042.066421,0.951138864
1042.230422,0.784965165
1042.394424,0.878583325
1042.558426,0.684687836
1042.722427,0.784437501
1042.886429,0.594144579
1043.050431,0.440300659
1043.214432,0.410610605
1043.378434,0.708508858
1043.542435,0.194666369
1043.706437,0.213589466
1043.870439,0.198356102
1044.03444,0.474934082
1044.198442,0.770362832
1044.362444,0.540352293
1044.526445,0.916601272
1044.690447,1.005923304
1044.854449,1.081018103
1045.01845,1.10512815
1045.182452,1.365053127
1045.346453,1.380322828
1045.510455,1.327220989
1045.674457,1.621914473
1045.838458,1.249309954
1046.00246,1.543979022
1046.166462,1.233975027
1046.330463,1.141586915
1046.494465,1.281121487
1046.658467,1.303360064
1046.822468,0.682095929
1046.98647,0.73421977
1047.150472,0.768690169
1047.314473,0.669178548
1047.478475,0.162004049
1047.642476,0.541784744
1047.806478,0.630277178
1047.97048,0.621024668
1048.134481,0.913359233
1048.298483,0.695977779
1048.462485,1.205988603
1048.626486,0.963686361
1048.790488,1.133440361
1048.95449,1.150026714
1049.118491,0.904850891
1049.282493,1.064137061
1049.446494,1.168979665
1049.610496,0.516812042
1049.774498,0.93895995
1049.938499,0.843263699
1050.102501,0.467011548
1050.266503,0.315120733
1050.430504,0.640293638
1050.594506,0.352754576
1050.758508,0.246743391
1050.922509,0.456456672
1051.086511,0.626821987
1051.250513,0.420171074
1051.414514,0.826873962
1051.578516,0.488071456
1051.742517,0.942882578
1051.906519,0.804875136
1052.070521,0.758544464
1052.234522,1.086667329
1052.398524,0.848936736
1052.562526,0.923093316
1052.726527,1.417969793
1052.890529,1.188380433
1053.054531,1.106807749
1053.218532,1.527855725
1053.382534,1.567915543
1053.546535,1.309889545
1053.710537,1.553420406
1053.874539,1.646284903
1054.03854,1.428667274
1054.202542,1.424065988
1054.366544,1.480256208
1054.530545,1.331666873
1054.694547,1.046137528
1054.858549,1.13585069
1055.02255,1.149645733
1055.186552,0.889719276
1055.350554,0.555528808
1055.514555,0.97074602
1055.678557,0.816597064
1055.842558,0.752910191
1056.00656,0.907702977
1056.170562,1.208362488
1056.334563,0.810656715
1056.498565,1.461521775
1056.662567,1.210637776
1056.826568,1.323730874
1056.99057,1.241273209
1057.154572,1.310882589
1057.318573,1.161279098
1057.482575,1.20428408
1057.646576,0.826449804
1057.810578,1.087307891
1057.97458,0.345247648
1058.138581,0.75601479
1058.302583,0.570980726
1058.466585,0.247281426
1058.630586,0.334486432
1058.794588,0.03552495
1058.95859,0.489339643
1059.122591,0.380933975
1059.286593,0.53809543
1059.450595,0.806823332
1059.614596,0.688515892
1059.778598,0.431352493
1059.942599,0.767899829
1060.106601,0.3915547
1060.270603,0.329297156
1060.434604,0.162834468
1060.598606,0.497436284
1060.762608,0.252635103
1060.926609,0.527954271
1061.090611,0.239171252
1061.254613,0.860521447
1061.418614,0.686328238
1061.582616,0.820084219
1061.746617,1.052325319
1061.910619,1.276854668
1062.074621,0.833647487
1062.238622,1.401946753
1062.402624,1.10527484
1062.566626,1.394840479
1062.730627,1.308077644
1062.894629,0.92328876
1063.058631,0.867025991
1063.222632,1.208287407
1063.386634,0.536651253
1063.550636,0.698282845
1063.714637,0.465586157
1063.878639,0.409539628
1064.04264,0.179102159
1064.206642,0.437544473
1064.370644,0.295409081
1064.534645,0.557981002
1064.698647,0.887323856
1064.862649,0.616938719
1065.02665,1.095705606
1065.190652,1.214944239
1065.354654,0.896822422
1065.518655,1.381051885
1065.682657,1.322116937
1065.846658,1.377801258
1066.01066,1.404228809
1066.174662,1.173239485
1066.338663,1.130271846
1066.502665,1.387210583
1066.666667,1.109848768
1066.830668,0.969723982
1066.99467,0.808133542
1067.158672,0.993924136
1067.322673,0.373206659
1067.486675,0.803216398
1067.650677,0.255600909
1067.814678,0.110346048
1067.97868,0.540585041
1068.142681,0.110691936
1068.306683,0.62165721
1068.470685,0.45994446
1068.634686,0.600350525
1068.798688,0.724273627
1068.96269,0.768823288
1069.126691,0.962435411
1069.290693,0.877636146
1069.454695,0.623980834
1069.618696,0.898470917
1069.782698,0.811470722
1069.946699,0.811052226
1070.110701,0.49876876
1070.274703,0.568290252
1070.438704,0.724569631
1070.602706,0.252906432
1070.766708,0.669049943
1070.930709,0.247490179
1071.094711,0.253485055
1071.258713,0.317845684
1071.422714,0.449912402
1071.586716,0.522040273
1071.750718,0.437101022
1071.914719,0.162133564
1072.078721,0.290808893
1072.242722,0.155108017
1072.406724,0.042613606
1072.570726,0.058499353
1072.734727,0.368861694
1072.898729,0.083212881
1073.062731,0.669481015
1073.226732,0.425048083
1073.390734,0.927401712
1073.554736,0.75756232
1073.718737,0.843586738
1073.882739,1.018245705
1074.04674,1.452047378
1074.210742,0.892989877
1074.374744,1.405513972
1074.538745,1.215143147
1074.702747,1.079098559
1074.866749,1.457243544
1075.03075,1.200768244
1075.194752,0.714510563
1075.358754,1.23631362
1075.522755,0.69219707
1075.686757,0.877849176
1075.850759,0.511616175
1076.01476,0.63563786
1076.178762,0.45530787
1076.342763,0.360782067
1076.506765,0.323257258
1076.670767,0.697894441
1076.834768,0.20378365
1076.99877,0.449310276
1077.162772,0.377010288
1077.326773,0.756818846
1077.490775,0.268776799
1077.654777,0.648228418
1077.818778,0.340483025
1077.98278,0.44039407
1078.146781,0.390227015
1078.310783,0.290356376
1078.474785,0.437158476
1078.638786,0.284975952
1078.802788,0.327590108
1078.96679,0.360906295
1079.130791,0.453113313
1079.294793,0.418136099
1079.458795,0.415737501
1079.622796,0.489209335
1079.786798,0.552417009
1079.9508,0.185549968
1080.114801,0.673702483
1080.278803,0.591215406
1080.442804,0.328466427
1080.606806,0.621465227
1080.770808,0.740817087
1080.934809,0.588165435
1081.098811,1.014278201
1081.262813,0.90300276
1081.426814,0.781175491
1081.590816,1.018341272
1081.754818,1.074917871
1081.918819,0.998481168
1082.082821,0.82072807
1082.246822,1.069898283
1082.410824,1.173458504
1082.574826,0.753792139
1082.738827,0.958386891
1082.902829,0.634416406
1083.066831,0.730893231
1083.230832,0.548421911
1083.394834,0.586208182
1083.558836,0.192237399
1083.722837,0.515523747
1083.886839,0.208928881
1084.050841,0.28805068
1084.214842,0.315769421
1084.378844,0.283431675
1084.542845,0.378616903
1084.706847,0.188049271
1084.870849,0.432568944
1085.03485,0.06746737
1085.198852,0.24867906
1085.362854,0.268679132
1085.526855,0.166640551
1085.690857,0.223282024
1085.854859,0.429725798
1086.01886,0.692857612
1086.182862,0.176091418
1086.346863,0.783387429
1086.510865,0.84168494
1086.674867,0.822776828
1086.838868,1.118738014
1087.00287,1.137451145
1087.166872,0.726579124
1087.330873,1.422250113
1087.494875,0.937494654
1087.658877,1.076551383
1087.822878,0.936782176
1087.98688,0.951135693
1088.150882,0.784436361
1088.314883,0.500537433
1088.478885,0.599000651
1088.642886,0.527918118
1088.806888,0.206062577
1088.97089,0.343661779
1089.134891,0.289055308
1089.298893,0.719008204
1089.462895,0.275538723
1089.626896,0.893492878
1089.790898,0.830205573
1089.9549,0.747003786
1090.118901,1.116789865
1090.282903,0.894168111
1090.446904,0.617047126
1090.610906,1.403701046
1090.774908,0.635611468
1090.938909,0.975955172
