Sample,Timestamp_us,Intensity
10483,2621000,604
10484,2621250,603
10485,2621500,596
10486,2621750,600
10487,2622000,603
10488,2622250,607
10489,2622500,596
10490,2622750,601
10491,2623000,600
10492,2623250,604
10493,2623500,608
10494,2623750,600
10495,2624000,607
10496,2624250,598
10497,2624500,600
10498,2624750,598
10499,2625000,610
10500,2625250,607
10501,2625500,607
10502,2625750,605
10503,2626000,607
10504,2626250,608
10505,2626500,602
10506,2626750,607
10507,2627000,600
10508,2627250,604
10509,2627500,606
10510,2627750,604
10511,2628000,605
10512,2628250,607
10513,2628500,608
10514,2628750,608
10515,2629000,606
10516,2629250,606
10517,2629500,606
10518,2629750,608
10519,2630000,603
10520,2630250,607
10521,2630500,608
10522,2630750,598
10523,2631000,609
10524,2631250,608
10525,2631500,607
10526,2631750,608
10527,2632000,602
10528,2632250,604
10529,2632500,608
10530,2632750,606
10531,2633000,607
10532,2633250,606
10533,2633500,606
10534,2633750,603
10535,2634000,600
10536,2634250,609
10537,2634500,604
10538,2634750,600
10539,2635000,607
10540,2635250,604
10541,2635500,606
10542,2635750,599
10543,2636000,604
10544,2636250,603
10545,2636500,602
10546,2636750,604
10547,2637000,603
10548,2637250,599
10549,2637500,607
10550,2637750,607
10551,2638000,604
10552,2638250,607
10553,2638500,604
10554,2638750,605
10555,2639000,608
10556,2639250,596
10557,2639500,604
10558,2639750,608
10559,2640000,605
10560,2640250,606
10561,2640500,603
10562,2640750,599
10563,2641000,603
10564,2641250,598
10565,2641500,599
10566,2641750,596
10567,2642000,596
10568,2642250,603
10569,2642500,604
10570,2642750,598
10571,2643000,600
10572,2643250,599
10573,2643500,606
10574,2643750,599
10575,2644000,595
10576,2644250,610
10577,2644500,600
10578,2644750,604
10579,2645000,609
10580,2645250,600
10581,2645500,602
10582,2645750,608
10583,2646000,605
10584,2646250,606
10585,2646500,603
10586,2646750,604
10587,2647000,603
10588,2647250,604
10589,2647500,602
10590,2647750,606
10591,2648000,606
10592,2648250,604
10593,2648500,601
10594,2648750,608
10595,2649000,608
10596,2649250,610
10597,2649500,607
10598,2649750,607
10599,2650000,603
10600,2650250,607
10601,2650500,606
10602,2650750,606
10603,2651000,604
10604,2651250,608
10605,2651500,604
10606,2651750,605
10607,2652000,608
10608,2652250,606
10609,2652500,604
10610,2652750,611
10611,2653000,607
10612,2653250,608
10613,2653500,610
10614,2653750,613
10615,2654000,610
10616,2654250,608
10617,2654500,603
10618,2654750,604
10619,2655000,606
10620,2655250,599
10621,2655500,607
10622,2655750,600
10623,2656000,603
10624,2656250,607
10625,2656500,606
10626,2656750,610
10627,2657000,608
10628,2657250,606
10629,2657500,609
10630,2657750,604
10631,2658000,608
10632,2658250,604
10633,2658500,608
10634,2658750,608
10635,2659000,603
10636,2659250,607
10637,2659500,611
10638,2659750,606
10639,2660000,607
10640,2660250,606
10641,2660500,607
10642,2660750,613
10643,2661000,610
10644,2661250,607
10645,2661500,604
10646,2661750,598
10647,2662000,606
10648,2662250,609
10649,2662500,603
10650,2662750,604
10651,2663000,606
10652,2663250,604
10653,2663500,608
10654,2663750,604
10655,2664000,608
10656,2664250,604
10657,2664500,602
10658,2664750,603
10659,2665000,604
10660,2665250,596
10661,2665500,604
10662,2665750,608
10663,2666000,615
10664,2666250,606
10665,2666500,603
10666,2666750,603
10667,2667000,600
10668,2667250,600
10669,2667500,603
10670,2667750,606
10671,2668000,598
10672,2668250,598
10673,2668500,605
10674,2668750,613
10675,2669000,600
10676,2669250,609
10677,2669500,606
10678,2669750,606
10679,2670000,597
10680,2670250,605
10681,2670500,598
10682,2670750,598
10683,2671000,602
10684,2671250,604
10685,2671500,599
10686,2671750,599
10687,2672000,598
10688,2672250,599
10689,2672500,599
10690,2672750,593
10691,2673000,598
10692,2673250,600
10693,2673500,604
10694,2673750,604
10695,2674000,603
10696,2674250,603
10697,2674500,604
10698,2674750,599
10699,2675000,598
10700,2675250,602
10701,2675500,598
10702,2675750,602
10703,2676000,600
10704,2676250,602
10705,2676500,598
10706,2676750,604
10707,2677000,607
10708,2677250,598
10709,2677500,598
10710,2677750,593
10711,2678000,598
10712,2678250,607
10713,2678500,604
10714,2678750,600
10715,2679000,599
10716,2679250,599
10717,2679500,604
10718,2679750,607
10719,2680000,608
10720,2680250,609
10721,2680500,608
10722,2680750,608
10723,2681000,600
10724,2681250,604
10725,2681500,608
10726,2681750,602
10727,2682000,608
10728,2682250,610
10729,2682500,602
10730,2682750,611
10731,2683000,597
10732,2683250,599
10733,2683500,604
10734,2683750,596
10735,2684000,596
10736,2684250,600
10737,2684500,602
10738,2684750,604
10739,2685000,606
10740,2685250,604
10741,2685500,608
10742,2685750,600
10743,2686000,607
10744,2686250,610
10745,2686500,604
10746,2686750,607
10747,2687000,603
10748,2687250,600
10749,2687500,604
10750,2687750,606
10751,2688000,598
10752,2688250,593
10753,2688500,599
10754,2688750,598
10755,2689000,591
10756,2689250,593
10757,2689500,589
10758,2689750,583
10759,2690000,592
10760,2690250,588
10761,2690500,588
10762,2690750,591
10763,2691000,591
10764,2691250,592
10765,2691500,592
10766,2691750,592
10767,2692000,592
10768,2692250,587
10769,2692500,592
10770,2692750,592
10771,2693000,591
10772,2693250,590
10773,2693500,592
10774,2693750,590
10775,2694000,593
10776,2694250,590
10777,2694500,594
10778,2694750,593
10779,2695000,588
10780,2695250,593
10781,2695500,593
10782,2695750,594
10783,2696000,593
10784,2696250,593
10785,2696500,593
10786,2696750,588
10787,2697000,599
10788,2697250,595
10789,2697500,591
10790,2697750,588
10791,2698000,596
10792,2698250,592
10793,2698500,593
10794,2698750,596
10795,2699000,591
10796,2699250,587
10797,2699500,589
10798,2699750,593
10799,2700000,592
10800,2700250,591
10801,2700500,592
10802,2700750,587
10803,2701000,589
10804,2701250,587
10805,2701500,593
10806,2701750,588
10807,2702000,590
10808,2702250,590
10809,2702500,581
10810,2702750,592
10811,2703000,588
10812,2703250,586
10813,2703500,593
10814,2703750,595
10815,2704000,590
10816,2704250,583
10817,2704500,592
10818,2704750,593
10819,2705000,593
10820,2705250,592
10821,2705500,589
10822,2705750,592
10823,2706000,593
10824,2706250,592
10825,2706500,593
10826,2706750,591
10827,2707000,593
10828,2707250,588
10829,2707500,594
10830,2707750,590
10831,2708000,596
10832,2708250,593
10833,2708500,597
10834,2708750,594
10835,2709000,595
10836,2709250,594
10837,2709500,596
10838,2709750,592
10839,2710000,593
10840,2710250,590
10841,2710500,592
10842,2710750,592
10843,2711000,593
10844,2711250,593
10845,2711500,590
10846,2711750,593
10847,2712000,596
10848,2712250,592
10849,2712500,593
10850,2712750,592
10851,2713000,593
10852,2713250,590
10853,2713500,588
10854,2713750,593
10855,2714000,593
10856,2714250,594
10857,2714500,593
10858,2714750,600
10859,2715000,592
10860,2715250,587
10861,2715500,592
10862,2715750,592
10863,2716000,593
10864,2716250,587
10865,2716500,592
10866,2716750,596
10867,2717000,593
10868,2717250,593
10869,2717500,590
10870,2717750,587
10871,2718000,584
10872,2718250,588
10873,2718500,587
10874,2718750,582
10875,2719000,587
10876,2719250,590
10877,2719500,588
10878,2719750,580
10879,2720000,588
10880,2720250,587
10881,2720500,581
10882,2720750,583
10883,2721000,588
10884,2721250,588
10885,2721500,587
10886,2721750,592
10887,2722000,593
10888,2722250,588
10889,2722500,589
10890,2722750,590
10891,2723000,592
10892,2723250,588
10893,2723500,591
10894,2723750,592
10895,2724000,593
10896,2724250,591
10897,2724500,592
10898,2724750,593
10899,2725000,593
10900,2725250,591
10901,2725500,587
10902,2725750,593
10903,2726000,587
10904,2726250,591
10905,2726500,587
10906,2726750,588
10907,2727000,591
10908,2727250,592
10909,2727500,588
10910,2727750,589
10911,2728000,593
10912,2728250,590
10913,2728500,593
10914,2728750,593
10915,2729000,591
10916,2729250,593
10917,2729500,593
10918,2729750,587
10919,2730000,592
10920,2730250,591
10921,2730500,591
10922,2730750,576
10923,2731000,588
10924,2731250,582
10925,2731500,588
10926,2731750,590
10927,2732000,588
10928,2732250,590
10929,2732500,588
10930,2732750,592
10931,2733000,584
10932,2733250,583
10933,2733500,586
10934,2733750,586
10935,2734000,586
10936,2734250,590
10937,2734500,583
10938,2734750,588
10939,2735000,592
10940,2735250,588
10941,2735500,582
10942,2735750,592
10943,2736000,576
10944,2736250,592
10945,2736500,591
10946,2736750,589
10947,2737000,588
10948,2737250,586
10949,2737500,583
10950,2737750,590
10951,2738000,586
10952,2738250,584
10953,2738500,584
10954,2738750,592
10955,2739000,592
10956,2739250,589
10957,2739500,586
10958,2739750,591
10959,2740000,593
10960,2740250,586
10961,2740500,591
10962,2740750,583
10963,2741000,584
10964,2741250,581
10965,2741500,586
10966,2741750,583
10967,2742000,584
10968,2742250,587
10969,2742500,589
10970,2742750,587
10971,2743000,584
10972,2743250,586
10973,2743500,589
10974,2743750,592
10975,2744000,583
10976,2744250,587
10977,2744500,588
10978,2744750,587
10979,2745000,591
10980,2745250,583
10981,2745500,586
10982,2745750,584
10983,2746000,587
10984,2746250,591
10985,2746500,584
10986,2746750,580
10987,2747000,582
10988,2747250,588
10989,2747500,582
10990,2747750,583
10991,2748000,587
10992,2748250,584
10993,2748500,584
10994,2748750,592
10995,2749000,591
10996,2749250,587
10997,2749500,589
10998,2749750,588
10999,2750000,593
11000,2750250,600
11001,2750500,592
11002,2750750,586
11003,2751000,586
11004,2751250,588
11005,2751500,590
11006,2751750,586
11007,2752000,591
11008,2752250,591
11009,2752500,592
11010,2752750,590
11011,2753000,584
11012,2753250,586
11013,2753500,587
11014,2753750,587
11015,2754000,584
11016,2754250,584
11017,2754500,587
11018,2754750,583
11019,2755000,587
11020,2755250,588
11021,2755500,577
11022,2755750,583
11023,2756000,581
11024,2756250,584
11025,2756500,580
11026,2756750,584
11027,2757000,590
11028,2757250,580
11029,2757500,584
11030,2757750,584
11031,2758000,587
11032,2758250,588
11033,2758500,581
11034,2758750,582
11035,2759000,583
11036,2759250,582
11037,2759500,587
11038,2759750,582
11039,2760000,582
11040,2760250,584
11041,2760500,590
11042,2760750,582
11043,2761000,580
11044,2761250,583
11045,2761500,588
11046,2761750,584
11047,2762000,582
11048,2762250,582
11049,2762500,583
11050,2762750,583
11051,2763000,578
11052,2763250,590
11053,2763500,587
11054,2763750,578
11055,2764000,587
11056,2764250,583
11057,2764500,584
11058,2764750,583
11059,2765000,586
11060,2765250,579
11061,2765500,587
11062,2765750,579
11063,2766000,588
11064,2766250,581
11065,2766500,580
11066,2766750,584
11067,2767000,588
11068,2767250,586
11069,2767500,582
11070,2767750,583
11071,2768000,579
11072,2768250,581
11073,2768500,582
11074,2768750,584
11075,2769000,582
11076,2769250,584
11077,2769500,580
11078,2769750,584
11079,2770000,586
11080,2770250,584
11081,2770500,584
11082,2770750,584
11083,2771000,588
11084,2771250,589
11085,2771500,588
11086,2771750,584
11087,2772000,589
11088,2772250,588
11089,2772500,590
11090,2772750,584
11091,2773000,584
11092,2773250,591
11093,2773500,592
11094,2773750,586
11095,2774000,582
11096,2774250,584
11097,2774500,586
11098,2774750,586
11099,2775000,588
11100,2775250,592
11101,2775500,588
11102,2775750,590
11103,2776000,587
11104,2776250,592
11105,2776500,588
11106,2776750,588
11107,2777000,584
11108,2777250,592
11109,2777500,592
11110,2777750,581
11111,2778000,584
11112,2778250,590
11113,2778500,594
11114,2778750,589
11115,2779000,591
11116,2779250,588
11117,2779500,584
11118,2779750,593
11119,2780000,587
11120,2780250,583
11121,2780500,590
11122,2780750,588
11123,2781000,588
11124,2781250,593
11125,2781500,586
11126,2781750,587
11127,2782000,583
11128,2782250,593
11129,2782500,583
11130,2782750,588
11131,2783000,584
11132,2783250,588
11133,2783500,578
11134,2783750,583
11135,2784000,580
11136,2784250,579
11137,2784500,588
11138,2784750,575
11139,2785000,591
11140,2785250,584
11141,2785500,588
11142,2785750,583
11143,2786000,587
11144,2786250,587
11145,2786500,584
11146,2786750,584
11147,2787000,578
11148,2787250,578
11149,2787500,581
11150,2787750,583
11151,2788000,583
11152,2788250,586
11153,2788500,584
11154,2788750,583
11155,2789000,586
11156,2789250,583
11157,2789500,587
11158,2789750,579
11159,2790000,583
11160,2790250,586
11161,2790500,590
11162,2790750,588
11163,2791000,587
11164,2791250,580
11165,2791500,583
11166,2791750,579
11167,2792000,587
11168,2792250,580
11169,2792500,580
11170,2792750,586
11171,2793000,591
11172,2793250,588
11173,2793500,580
11174,2793750,584
11175,2794000,583
11176,2794250,587
11177,2794500,590
11178,2794750,583
11179,2795000,581
11180,2795250,588
11181,2795500,589
11182,2795750,587
11183,2796000,586
11184,2796250,588
11185,2796500,590
11186,2796750,592
11187,2797000,587
11188,2797250,590
11189,2797500,572
11190,2797750,583
11191,2798000,590
11192,2798250,583
11193,2798500,584
11194,2798750,584
11195,2799000,590
11196,2799250,578
11197,2799500,588
11198,2799750,587
11199,2800000,588
11200,2800250,580
11201,2800500,578
11202,2800750,584
11203,2801000,583
11204,2801250,578
11205,2801500,579
11206,2801750,581
11207,2802000,582
11208,2802250,580
11209,2802500,584
11210,2802750,583
11211,2803000,580
11212,2803250,581
11213,2803500,577
11214,2803750,579
11215,2804000,587
11216,2804250,582
11217,2804500,582
11218,2804750,580
11219,2805000,583
11220,2805250,582
11221,2805500,583
11222,2805750,580
11223,2806000,579
11224,2806250,581
11225,2806500,583
11226,2806750,579
11227,2807000,584
11228,2807250,577
11229,2807500,582
11230,2807750,581
11231,2808000,584
11232,2808250,578
11233,2808500,583
11234,2808750,584
11235,2809000,586
11236,2809250,587
11237,2809500,583
11238,2809750,586
11239,2810000,583
11240,2810250,585
11241,2810500,580
11242,2810750,583
11243,2811000,582
11244,2811250,589
11245,2811500,588
11246,2811750,582
11247,2812000,577
11248,2812250,579
11249,2812500,583
11250,2812750,576
11251,2813000,578
11252,2813250,580
11253,2813500,583
11254,2813750,579
11255,2814000,583
11256,2814250,580
11257,2814500,581
11258,2814750,582
11259,2815000,568
11260,2815250,579
11261,2815500,580
11262,2815750,583
11263,2816000,584
11264,2816250,592
11265,2816500,582
11266,2816750,586
11267,2817000,584
11268,2817250,580
11269,2817500,586
11270,2817750,587
11271,2818000,583
11272,2818250,586
11273,2818500,577
11274,2818750,580
11275,2819000,580
11276,2819250,579
11277,2819500,581
11278,2819750,579
11279,2820000,579
11280,2820250,582
11281,2820500,581
11282,2820750,580
11283,2821000,580
11284,2821250,583
11285,2821500,578
11286,2821750,582
11287,2822000,582
11288,2822250,577
11289,2822500,582
11290,2822750,582
11291,2823000,580
11292,2823250,581
11293,2823500,578
11294,2823750,581
11295,2824000,579
11296,2824250,581
11297,2824500,582
11298,2824750,579
11299,2825000,577
11300,2825250,587
11301,2825500,583
11302,2825750,580
11303,2826000,583
11304,2826250,582
11305,2826500,583
11306,2826750,584
11307,2827000,582
11308,2827250,580
11309,2827500,591
11310,2827750,587
11311,2828000,577
11312,2828250,586
11313,2828500,584
11314,2828750,586
11315,2829000,583
11316,2829250,587
11317,2829500,582
11318,2829750,583
11319,2830000,584
11320,2830250,582
11321,2830500,582
11322,2830750,579
11323,2831000,579
11324,2831250,577
11325,2831500,583
11326,2831750,583
11327,2832000,583
11328,2832250,583
11329,2832500,588
11330,2832750,586
11331,2833000,586
11332,2833250,583
11333,2833500,585
11334,2833750,586
11335,2834000,583
11336,2834250,584
11337,2834500,584
11338,2834750,588
11339,2835000,591
11340,2835250,589
11341,2835500,586
11342,2835750,587
11343,2836000,587
11344,2836250,584
11345,2836500,588
11346,2836750,593
11347,2837000,586
11348,2837250,587
11349,2837500,587
11350,2837750,587
11351,2838000,586
11352,2838250,592
11353,2838500,588
11354,2838750,593
11355,2839000,580
11356,2839250,582
11357,2839500,580
11358,2839750,578
11359,2840000,582
11360,2840250,586
11361,2840500,582
11362,2840750,583
11363,2841000,579
11364,2841250,579
11365,2841500,588
11366,2841750,587
11367,2842000,584
11368,2842250,586
11369,2842500,581
11370,2842750,588
11371,2843000,581
11372,2843250,579
11373,2843500,584
11374,2843750,589
11375,2844000,589
11376,2844250,576
11377,2844500,582
11378,2844750,584
11379,2845000,592
11380,2845250,578
11381,2845500,576
11382,2845750,577
11383,2846000,579
11384,2846250,576
11385,2846500,582
11386,2846750,577
11387,2847000,587
11388,2847250,580
11389,2847500,580
11390,2847750,577
11391,2848000,577
11392,2848250,575
11393,2848500,576
11394,2848750,574
11395,2849000,577
11396,2849250,575
11397,2849500,577
11398,2849750,579
11399,2850000,576
11400,2850250,578
11401,2850500,579
11402,2850750,582
11403,2851000,578
11404,2851250,581
11405,2851500,578
11406,2851750,580
11407,2852000,580
11408,2852250,578
11409,2852500,577
11410,2852750,580
11411,2853000,582
11412,2853250,584
11413,2853500,581
11414,2853750,583
11415,2854000,579
11416,2854250,578
11417,2854500,581
11418,2854750,578
11419,2855000,582
11420,2855250,581
11421,2855500,580
11422,2855750,577
11423,2856000,581
11424,2856250,583
11425,2856500,577
11426,2856750,582
11427,2857000,582
11428,2857250,577
11429,2857500,577
11430,2857750,577
11431,2858000,580
11432,2858250,583
11433,2858500,582
11434,2858750,577
11435,2859000,577
11436,2859250,583
11437,2859500,582
11438,2859750,584
11439,2860000,581
11440,2860250,582
11441,2860500,579
11442,2860750,582
11443,2861000,581
11444,2861250,586
11445,2861500,584
11446,2861750,577
11447,2862000,582
11448,2862250,581
11449,2862500,581
11450,2862750,592
11451,2863000,591
11452,2863250,593
11453,2863500,592
11454,2863750,588
11455,2864000,586
11456,2864250,590
11457,2864500,587
11458,2864750,584
11459,2865000,590
11460,2865250,592
11461,2865500,590
11462,2865750,591
11463,2866000,590
11464,2866250,593
11465,2866500,591
11466,2866750,592
11467,2867000,593
11468,2867250,588
11469,2867500,588
11470,2867750,590
11471,2868000,590
11472,2868250,593
11473,2868500,592
11474,2868750,591
11475,2869000,591
11476,2869250,588
11477,2869500,593
11478,2869750,592
11479,2870000,589
11480,2870250,590
11481,2870500,588
11482,2870750,589
11483,2871000,583
11484,2871250,590
11485,2871500,590
11486,2871750,586
11487,2872000,590
11488,2872250,588
11489,2872500,591
11490,2872750,592
11491,2873000,591
11492,2873250,590
11493,2873500,592
11494,2873750,588
11495,2874000,588
11496,2874250,588
11497,2874500,586
11498,2874750,591
11499,2875000,592
11500,2875250,587
11501,2875500,594
11502,2875750,593
11503,2876000,593
11504,2876250,593
11505,2876500,593
11506,2876750,591
11507,2877000,592
11508,2877250,591
11509,2877500,593
11510,2877750,588
11511,2878000,589
11512,2878250,593
11513,2878500,593
11514,2878750,590
11515,2879000,592
11516,2879250,590
11517,2879500,582
11518,2879750,583
11519,2880000,593
11520,2880250,593
11521,2880500,591
11522,2880750,587
11523,2881000,583
11524,2881250,590
11525,2881500,588
11526,2881750,592
11527,2882000,590
11528,2882250,587
11529,2882500,588
11530,2882750,588
11531,2883000,586
11532,2883250,582
11533,2883500,587
11534,2883750,588
11535,2884000,591
11536,2884250,590
11537,2884500,582
11538,2884750,589
11539,2885000,590
11540,2885250,590
11541,2885500,587
11542,2885750,587
11543,2886000,584
11544,2886250,587
11545,2886500,583
11546,2886750,590
11547,2887000,592
11548,2887250,590
11549,2887500,589
11550,2887750,592
11551,2888000,589
11552,2888250,590
11553,2888500,589
11554,2888750,588
11555,2889000,590
11556,2889250,590
11557,2889500,591
11558,2889750,589
11559,2890000,593
11560,2890250,589
11561,2890500,588
11562,2890750,593
11563,2891000,578
11564,2891250,587
11565,2891500,592
11566,2891750,592
11567,2892000,588
11568,2892250,591
11569,2892500,593
11570,2892750,587
11571,2893000,588
11572,2893250,577
11573,2893500,584
11574,2893750,583
11575,2894000,586
11576,2894250,583
11577,2894500,587
11578,2894750,583
11579,2895000,583
11580,2895250,578
11581,2895500,586
11582,2895750,582
11583,2896000,582
11584,2896250,584
11585,2896500,586
11586,2896750,586
11587,2897000,587
11588,2897250,584
11589,2897500,583
11590,2897750,588
11591,2898000,587
11592,2898250,587
11593,2898500,591
11594,2898750,588
11595,2899000,588
11596,2899250,591
11597,2899500,592
11598,2899750,592
11599,2900000,592
11600,2900250,588
11601,2900500,586
11602,2900750,593
11603,2901000,591
11604,2901250,586
11605,2901500,584
11606,2901750,589
11607,2902000,588
11608,2902250,591
11609,2902500,586
11610,2902750,586
11611,2903000,586
11612,2903250,583
11613,2903500,587
11614,2903750,587
11615,2904000,586
11616,2904250,586
11617,2904500,590
11618,2904750,587
11619,2905000,587
11620,2905250,586
11621,2905500,584
11622,2905750,590
11623,2906000,591
11624,2906250,590
11625,2906500,593
11626,2906750,588
11627,2907000,590
11628,2907250,836
11629,2907500,660
11630,2907750,913
11631,2908000,790
11632,2908250,896
11633,2908500,756
11634,2908750,944
11635,2909000,776
11636,2909250,710
11637,2909500,680
11638,2909750,1088
11639,2910000,2048
11640,2910250,2048
11641,2910500,1226
11642,2910750,2048
11643,2911000,1006
11644,2911250,735
11645,2911500,892
11646,2911750,722
11647,2912000,648
11648,2912250,600
11649,2912500,512
11650,2912750,534
11651,2913000,534
11652,2913250,512
11653,2913500,534
11654,2913750,512
11655,2914000,535
11656,2914250,530
11657,2914500,512
11658,2914750,512
11659,2915000,512
11660,2915250,512
11661,2915500,535
11662,2915750,512
11663,2916000,512
11664,2916250,512
11665,2916500,512
11666,2916750,533
11667,2917000,512
11668,2917250,512
11669,2917500,512
11670,2917750,512
11671,2918000,512
11672,2918250,512
11673,2918500,512
11674,2918750,512
11675,2919000,512
11676,2919250,512
11677,2919500,512
11678,2919750,512
11679,2920000,512
11680,2920250,536
11681,2920500,533
11682,2920750,531
11683,2921000,534
11684,2921250,535
11685,2921500,534
11686,2921750,533
11687,2922000,536
11688,2922250,538
11689,2922500,538
11690,2922750,536
11691,2923000,542
11692,2923250,550
11693,2923500,564
11694,2923750,568
11695,2924000,576
11696,2924250,578
11697,2924500,593
11698,2924750,590
11699,2925000,598
11700,2925250,599
11701,2925500,604
11702,2925750,609
11703,2926000,612
11704,2926250,614
11705,2926500,616
11706,2926750,628
11707,2927000,625
11708,2927250,632
11709,2927500,630
11710,2927750,630
11711,2928000,632
11712,2928250,636
11713,2928500,642
11714,2928750,643
11715,2929000,626
11716,2929250,626
11717,2929500,631
11718,2929750,628
11719,2930000,629
11720,2930250,625
11721,2930500,625
11722,2930750,628
11723,2931000,625
11724,2931250,626
11725,2931500,625
11726,2931750,628
11727,2932000,625
11728,2932250,625
11729,2932500,625
11730,2932750,625
11731,2933000,619
11732,2933250,625
11733,2933500,625
11734,2933750,625
11735,2934000,618
11736,2934250,623
11737,2934500,628
11738,2934750,625
11739,2935000,622
11740,2935250,624
11741,2935500,622
11742,2935750,624
11743,2936000,618
11744,2936250,619
11745,2936500,622
11746,2936750,616
11747,2937000,619
11748,2937250,616
11749,2937500,622
11750,2937750,620
11751,2938000,616
11752,2938250,616
11753,2938500,617
11754,2938750,610
11755,2939000,613
11756,2939250,610
11757,2939500,611
11758,2939750,610
11759,2940000,608
11760,2940250,612
11761,2940500,609
11762,2940750,605
11763,2941000,610
11764,2941250,607
11765,2941500,607
11766,2941750,607
11767,2942000,605
11768,2942250,604
11769,2942500,609
11770,2942750,607
11771,2943000,606
11772,2943250,607
11773,2943500,605
11774,2943750,608
11775,2944000,608
11776,2944250,614
11777,2944500,608
11778,2944750,606
11779,2945000,604
11780,2945250,593
11781,2945500,593
11782,2945750,595
11783,2946000,593
11784,2946250,595
11785,2946500,594
11786,2946750,592
11787,2947000,593
11788,2947250,593
11789,2947500,595
11790,2947750,598
11791,2948000,596
11792,2948250,594
11793,2948500,594
11794,2948750,598
11795,2949000,596
11796,2949250,596
11797,2949500,598
11798,2949750,596
11799,2950000,595
11800,2950250,597
11801,2950500,599
11802,2950750,596
11803,2951000,593
11804,2951250,593
11805,2951500,593
11806,2951750,593
11807,2952000,593
11808,2952250,593
11809,2952500,593
11810,2952750,597
11811,2953000,595
11812,2953250,594
11813,2953500,594
11814,2953750,598
11815,2954000,598
11816,2954250,599
11817,2954500,596
11818,2954750,594
11819,2955000,598
11820,2955250,598
11821,2955500,606
11822,2955750,598
11823,2956000,593
11824,2956250,595
11825,2956500,594
11826,2956750,593
11827,2957000,598
11828,2957250,596
11829,2957500,595
11830,2957750,600
11831,2958000,594
11832,2958250,593
11833,2958500,593
11834,2958750,596
11835,2959000,593
11836,2959250,594
11837,2959500,596
11838,2959750,593
11839,2960000,593
11840,2960250,594
11841,2960500,599
11842,2960750,592
11843,2961000,614
11844,2961250,607
11845,2961500,612
11846,2961750,608
11847,2962000,606
11848,2962250,608
11849,2962500,610
11850,2962750,604
11851,2963000,607
11852,2963250,608
11853,2963500,611
11854,2963750,612
11855,2964000,619
11856,2964250,606
11857,2964500,608
11858,2964750,615
11859,2965000,614
11860,2965250,607
11861,2965500,602
11862,2965750,606
11863,2966000,607
11864,2966250,608
11865,2966500,613
11866,2966750,604
11867,2967000,611
11868,2967250,609
11869,2967500,608
11870,2967750,608
11871,2968000,608
11872,2968250,610
11873,2968500,612
11874,2968750,606
11875,2969000,606
11876,2969250,613
11877,2969500,616
11878,2969750,610
11879,2970000,614
11880,2970250,617
11881,2970500,622
11882,2970750,612
11883,2971000,612
11884,2971250,616
11885,2971500,615
11886,2971750,610
11887,2972000,614
11888,2972250,617
11889,2972500,616
11890,2972750,619
11891,2973000,616
11892,2973250,618
11893,2973500,614
11894,2973750,616
11895,2974000,613
11896,2974250,611
11897,2974500,619
11898,2974750,618
11899,2975000,612
11900,2975250,616
11901,2975500,612
11902,2975750,612
11903,2976000,614
11904,2976250,612
11905,2976500,610
11906,2976750,612
11907,2977000,614
11908,2977250,612
11909,2977500,610
11910,2977750,609
11911,2978000,609
11912,2978250,607
11913,2978500,606
11914,2978750,608
11915,2979000,609
11916,2979250,611
11917,2979500,607
11918,2979750,603
11919,2980000,608
11920,2980250,610
11921,2980500,611
11922,2980750,610
11923,2981000,604
11924,2981250,618
11925,2981500,608
11926,2981750,614
11927,2982000,607
11928,2982250,607
11929,2982500,609
11930,2982750,608
11931,2983000,615
11932,2983250,614
11933,2983500,609
11934,2983750,612
11935,2984000,609
11936,2984250,611
11937,2984500,607
11938,2984750,608
11939,2985000,607
11940,2985250,606
11941,2985500,607
11942,2985750,603
11943,2986000,607
11944,2986250,607
11945,2986500,608
11946,2986750,606
11947,2987000,605
11948,2987250,604
11949,2987500,610
11950,2987750,608
11951,2988000,610
11952,2988250,608
11953,2988500,608
11954,2988750,604
11955,2989000,604
11956,2989250,603
11957,2989500,604
11958,2989750,606
11959,2990000,604
11960,2990250,599
11961,2990500,610
11962,2990750,600
11963,2991000,603
11964,2991250,600
11965,2991500,606
11966,2991750,600
11967,2992000,600
11968,2992250,603
11969,2992500,603
11970,2992750,604
11971,2993000,600
11972,2993250,597
11973,2993500,593
11974,2993750,603
11975,2994000,594
11976,2994250,598
11977,2994500,595
11978,2994750,598
11979,2995000,593
11980,2995250,594
11981,2995500,593
11982,2995750,598
11983,2996000,598
11984,2996250,593
11985,2996500,594
11986,2996750,594
11987,2997000,593
11988,2997250,593
11989,2997500,593
11990,2997750,593
11991,2998000,594
11992,2998250,594
11993,2998500,587
11994,2998750,596
11995,2999000,594
11996,2999250,594
11997,2999500,596
11998,2999750,593
11999,3000000,593
12000,3000250,593
12001,3000500,595
12002,3000750,595
12003,3001000,593
12004,3001250,595
12005,3001500,593
12006,3001750,599
12007,3002000,594
12008,3002250,598
12009,3002500,593
12010,3002750,594
12011,3003000,593
12012,3003250,594
12013,3003500,600
12014,3003750,593
12015,3004000,599
12016,3004250,598
12017,3004500,600
12018,3004750,596
12019,3005000,593
12020,3005250,593
12021,3005500,598
12022,3005750,595
12023,3006000,592
12024,3006250,593
12025,3006500,594
12026,3006750,594
12027,3007000,593
12028,3007250,592
12029,3007500,594
12030,3007750,593
12031,3008000,596
12032,3008250,598
12033,3008500,593
12034,3008750,596
12035,3009000,592
